Entry	Gene ontology IDs
P25469	GO:0000786; GO:0000790; GO:0003677; GO:0006342; GO:0046982
Q9M531	GO:0000786; GO:0003677; GO:0005634; GO:0046982
Q9FE01	GO:0000302; GO:0004130; GO:0009507; GO:0016688; GO:0020037; GO:0034599; GO:0042744; GO:0046872
Q42342	GO:0005773; GO:0005774; GO:0005783; GO:0005789; GO:0005886; GO:0009535; GO:0016021; GO:0020037; GO:0046872; GO:0055114
P90245	GO:0003723; GO:0003968; GO:0004386; GO:0005198; GO:0005524; GO:0006351; GO:0008234; GO:0018144; GO:0019029; GO:0039694
P09094	GO:0004365; GO:0005737; GO:0006006; GO:0006096; GO:0050661; GO:0051287
P33827	GO:0003677; GO:0004386; GO:0005524; GO:0006351; GO:0019012
Q41073	GO:0006869; GO:0008289
Q93VR4	GO:0006952; GO:0009607; GO:0016020
O99869	GO:0008137; GO:0016021; GO:0031966; GO:0070469
Q39950	GO:0006869; GO:0008289
P43281	GO:0004478; GO:0005524; GO:0005829; GO:0006556; GO:0006730; GO:0046872
P22196	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q9ZRB2	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
P32026	GO:0005576; GO:0005618; GO:0005773; GO:0031640; GO:0050832
Q7N557	GO:0005507; GO:0005737; GO:0055070
Q9C8T7	GO:0003723; GO:0004519; GO:0005739; GO:0006397; GO:0080156
P85894	GO:0006869; GO:0008289
P14641	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
Q9ZWT2	GO:0005783; GO:0005789; GO:0016021; GO:0020037; GO:0042742; GO:0046872; GO:0055114
Q3V6T2	GO:0001932; GO:0003779; GO:0005783; GO:0005794; GO:0005813; GO:0005814; GO:0005829; GO:0005886; GO:0006260; GO:0006275; GO:0008017; GO:0010975; GO:0016020; GO:0016477; GO:0030027; GO:0030032; GO:0030705; GO:0031122; GO:0031410; GO:0031929; GO:0032148; GO:0032956; GO:0035091; GO:0036064; GO:0042127; GO:0042803; GO:0043422; GO:0045724; GO:0051959; GO:0061024; GO:1903566
P27082	GO:0004784; GO:0005737; GO:0046872
Q74N29	GO:0003677; GO:0003887; GO:0004527; GO:0006260; GO:0006308
Q39688	GO:0005576; GO:0006833; GO:0030246
P05495	GO:0005524; GO:0005743; GO:0015986; GO:0045261; GO:0046933
