Entry	Gene ontology IDs
Q8H7Y8	GO:0000786; GO:0000790; GO:0003677; GO:0006325; GO:0046982
Q8LFN2	GO:0004672; GO:0005524; GO:0005886; GO:0009506; GO:0016021; GO:0046777
Q4R5Y4	
Q9SS87	GO:0010088; GO:0042803; GO:0043621
Q9LFM5	GO:0000139; GO:0004499; GO:0005654; GO:0005783; GO:0005789; GO:0005794; GO:0005829; GO:0009851; GO:0009911; GO:0010229; GO:0047434; GO:0048825; GO:0048827; GO:0050660; GO:0050661; GO:0103075
Q9SK55	GO:0003677; GO:0003700; GO:0005634; GO:0005992; GO:0006561; GO:0009718; GO:0010120; GO:0010150; GO:0042538; GO:1900056
P09444	
Q9M9F9	
Q9Y5Z7	GO:0000122; GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0016032; GO:0071339
Q9M9C5	GO:0004674; GO:0005524; GO:0005886; GO:0016021
Q7DM58	GO:0000325; GO:0005524; GO:0005773; GO:0005774; GO:0005794; GO:0005886; GO:0006855; GO:0009414; GO:0009506; GO:0009611; GO:0009624; GO:0010118; GO:0016020; GO:0016021; GO:0016887; GO:0042626; GO:0055085
Q6ID77	GO:0003712; GO:0006357; GO:0016592
Q9S746	GO:0005576; GO:0007267; GO:0009553; GO:0010430; GO:0016614; GO:0046593; GO:0050660
Q8H0T6	GO:0005794; GO:0009670; GO:0015120; GO:0015121; GO:0015297; GO:0015713; GO:0015714; GO:0016021; GO:0022857; GO:0031969; GO:0071917
Q8GWL1	GO:0003824; GO:0009408; GO:0010286; GO:0010608
Q9LXG0	GO:0003677; GO:0005634; GO:0019760; GO:0042803; GO:0043565; GO:0044212; GO:0046872
O23522	GO:0004806; GO:0008970; GO:0009507; GO:0016042; GO:0047714
Q9M0F8	GO:0003700; GO:0005634; GO:0007275; GO:0043565; GO:0044212; GO:0045893; GO:0071555; GO:1905177
O64481	GO:0004252; GO:0008236
P43254	GO:0000152; GO:0004842; GO:0005634; GO:0005737; GO:0006281; GO:0009585; GO:0009640; GO:0009641; GO:0009647; GO:0009649; GO:0010119; GO:0016604; GO:0042802; GO:0046283; GO:0046872; GO:0048573; GO:0061630; GO:0080008
Q39131	GO:0005773; GO:0005886; GO:0009055; GO:0031225; GO:0046658
Q8L7A0	GO:0016021; GO:0016567; GO:0031464
Q8RXN5	GO:0005739; GO:0008033; GO:0010181; GO:0046872; GO:0051539; GO:0055114; GO:0102521
O04682	GO:0003677; GO:0003700; GO:0005634; GO:0006952
Q8GXB3	GO:0003680; GO:0005634
Q9FGQ7	GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0006468; GO:0010444; GO:0016538; GO:0019901; GO:0044772; GO:0048316; GO:0051301; GO:1901371
O81488	GO:0005634; GO:0005829; GO:0006325; GO:0006355; GO:0035064; GO:0046872
Q84JC2	GO:0006351; GO:0043565
Q9CA27	GO:0003677; GO:0003700; GO:0005634; GO:0009873
Q9M8T3	GO:0016746; GO:0042219; GO:0061929; GO:0080167
Q9M209	GO:0000175; GO:0000176; GO:0000177; GO:0000467; GO:0005634; GO:0005737; GO:0016075; GO:0017091; GO:0034427; GO:0034473; GO:0034475; GO:0034476; GO:0043928; GO:0071028; GO:0071035; GO:0071038; GO:0071042
B9DFI7	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0008168; GO:0016020; GO:0016021
Q8VYE5	GO:0005576; GO:0005618; GO:0005975; GO:0006952; GO:0031225; GO:0042973; GO:0046658; GO:0071555
B6TZ45	GO:0008285; GO:0016021
Q9C652	GO:0003727; GO:0003729; GO:0007281
Q93ZY2	GO:0005089; GO:0005829; GO:0005886; GO:0009860; GO:0016324; GO:0080092; GO:2000012; GO:2001108
Q9C6A9	GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0006468; GO:0016538; GO:0019901; GO:0044772; GO:0051301
P25848	GO:0004674; GO:0005524; GO:0005886; GO:0006355; GO:0009584; GO:0009881; GO:0018298
A7X5T8	GO:0000287; GO:0005737; GO:0016765; GO:0046677
O22130	GO:0003680; GO:0003700; GO:0005634; GO:0009640; GO:0009647; GO:0009908; GO:0010228; GO:0042826; GO:0043621
O04397	GO:0004324; GO:0009507; GO:0015979
Q9LVE0	GO:0015333; GO:0016021; GO:0035673; GO:0042128; GO:1904680
Q5I4F9	GO:0005576; GO:0005887; GO:0006833; GO:0009992; GO:0010008; GO:0015250; GO:0016323; GO:0030104; GO:0042383; GO:0051289; GO:0090660; GO:0097450
Q9SCS8	GO:0009620; GO:0009626; GO:0016021; GO:0050832
P46665	GO:0003700; GO:0005634; GO:0043565
Q94A02	GO:0005789; GO:0009684; GO:0009723; GO:0009793; GO:0009908; GO:0009958; GO:0010078; GO:0010087; GO:0010588; GO:0016021; GO:0016846; GO:0042742; GO:0043562; GO:0048367; GO:0048467; GO:0048527; GO:0048825; GO:0050362; GO:0080022; GO:0080097
Q56YU0	GO:0004029; GO:0005829; GO:0009699; GO:0043878; GO:0050269
Q94CG5	GO:0003779; GO:0005737
Q0IGK1	GO:0003677; GO:0005634; GO:0006281; GO:0009314; GO:0016787
Q0ZPV7	GO:0080030
Q9XH44	GO:0005737
Q9LY03	GO:0004672; GO:0005524; GO:0005886; GO:0016021
Q9SS80	GO:0005737; GO:0005886; GO:0010088; GO:0010233; GO:0010588; GO:0016324; GO:0022622; GO:0030154; GO:2000280
O82797	GO:0003677; GO:0005634; GO:0006260; GO:0006275; GO:0030337
Q02527	GO:0000139; GO:0003830; GO:0006044; GO:0006487; GO:0008104; GO:0016021; GO:0016757; GO:0030334; GO:0034599; GO:0050435; GO:0050890; GO:1902966; GO:1905166
Q38998	GO:0005242; GO:0005886; GO:0006813; GO:0009414; GO:0009651; GO:0016021; GO:0034765; GO:0042802; GO:0048767; GO:0090333
Q49I55	GO:0003677; GO:0005634; GO:0046872
P49572	GO:0000162; GO:0004425; GO:0004640; GO:0005507; GO:0005829; GO:0009507; GO:0009570
Q5XUX6	GO:0000166; GO:0000712; GO:0000724; GO:0005654; GO:0016604; GO:0031422
Q9SB04	GO:0000156; GO:0005634; GO:0005737; GO:0006355; GO:0007623; GO:0009735; GO:0009736; GO:0010114
Q9FKQ1	GO:0006855; GO:0015297; GO:0016021; GO:0042910
Q9FJF7	GO:0005886; GO:0007275; GO:0009734; GO:0040008
O04532	GO:0003779; GO:0005522; GO:0005886; GO:0009506; GO:0009932; GO:0016021; GO:0045010; GO:0051015
Q9FML2	GO:0000118; GO:0004407; GO:0005634; GO:0005730; GO:0009651; GO:0009737; GO:0009793; GO:0009941; GO:0010228; GO:0010431; GO:0016441; GO:0016458; GO:0016575; GO:0032041; GO:0045944; GO:0070932; GO:0070933
Q9FKH6	GO:0005886; GO:0016021; GO:0046872; GO:0055114
Q9XHP0	GO:0042735; GO:0045735; GO:0051259
Q3E6Q1	GO:0004519; GO:0006397; GO:0008270; GO:0009451; GO:0009507; GO:0016556
P06237	GO:0008146; GO:0009877
A2WY46	GO:0003723; GO:0007275
O23341	GO:0005634; GO:0045892
P93013	GO:0005576; GO:0005618; GO:2000033; GO:2000280
A7Z052	GO:0005829; GO:0005886; GO:0007049
Q66GQ2	GO:0005886; GO:0009507
Q9FX31	GO:0000976; GO:0003700; GO:0005634; GO:0008289; GO:0009828; GO:0010091
Q8VZT0	GO:0000454; GO:0005730; GO:0009535; GO:0031429; GO:0034513
Q8LDI5	GO:0003756; GO:0005829; GO:0045454
A0A314KSQ4	GO:0005524; GO:0006952; GO:0102053; GO:0102057; GO:0102058
F4I8U2	GO:0005524; GO:0005978; GO:0008878; GO:0009507
Q84QC2	GO:0003677; GO:0003700; GO:0005634; GO:0009873
Q9FLE8	GO:0005886; GO:0009055; GO:0015035; GO:0045454
Q1PFC2	GO:0000977; GO:0003700; GO:0005634; GO:0006355; GO:0007275; GO:0008134; GO:0009555; GO:0009909; GO:0010048; GO:0010152; GO:0043565; GO:0044212; GO:0045944; GO:0046983; GO:0080092
C3MAW8	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
Q9SVU0	GO:0004499; GO:0009735; GO:0009742; GO:0009851; GO:0010600; GO:0050660; GO:0050661; GO:0103075
Q8GXJ4	GO:0004970; GO:0005262; GO:0005886; GO:0006816; GO:0008066; GO:0009507; GO:0009536; GO:0009611; GO:0015276; GO:0016021; GO:0019722; GO:0070417; GO:0071230; GO:0071260; GO:0071311
Q9LQQ0	GO:0048046
Q54DK3	GO:0000727; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0018105; GO:0018107; GO:0046872
C0LGI2	GO:0004674; GO:0005524; GO:0016021
Q58FZ0	GO:0030001; GO:0046872
Q9LMX8	GO:0005829; GO:0005975; GO:0009051; GO:0017057
Q9C690	GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0010119; GO:0042335; GO:0046983; GO:0048573
Q9LRH6	GO:0005634; GO:0006355; GO:0008270; GO:0043565
O48964	GO:0004452; GO:0008299; GO:0015979; GO:0015995; GO:0016787; GO:0046872; GO:0050992
Q3SX00	GO:0016021
F4IK92	GO:0005874; GO:0008017
Q9ZPV9	GO:0000149; GO:0005484; GO:0005634; GO:0005886; GO:0006886; GO:0006887; GO:0006906; GO:0009409; GO:0012505; GO:0016021; GO:0031201; GO:0048278
Q9SJ54	GO:0006952; GO:0009506; GO:0016021; GO:0046658
O04331	GO:0005730; GO:0005739; GO:0005747; GO:0005773; GO:0005774; GO:0005886; GO:0007005; GO:0009507; GO:0009651; GO:0009697; GO:0009723; GO:0009733; GO:0009941; GO:0016020; GO:0016021; GO:0042742; GO:0044877; GO:0048527; GO:0051301; GO:0051782; GO:0071731
Q29Q81	GO:0004860; GO:0005634; GO:0007049; GO:0032875; GO:0045786; GO:0045839
Q1T7C2	GO:0004497; GO:0005506; GO:0016021; GO:0016125; GO:0016126; GO:0016705; GO:0020037; GO:0055114
Q9LS48	GO:0009507; GO:0009536; GO:0009658; GO:0009941
Q681K7	GO:0005886; GO:0005887; GO:0009553; GO:0009555; GO:0009793; GO:0042802
Q6XBF8	GO:0004190; GO:0006508; GO:0010310; GO:0010337; GO:0030163; GO:0042742; GO:0048046
P80093	GO:0009507; GO:0009509; GO:0009635; GO:0016020; GO:0016117; GO:0016120; GO:0016166
Q3E936	GO:0005829; GO:0005886; GO:0006629; GO:0009536; GO:0009741; GO:0009742; GO:0019210
Q05609	GO:0001666; GO:0004674; GO:0004712; GO:0005524; GO:0005789; GO:0009686; GO:0009723; GO:0009744; GO:0009750; GO:0009873; GO:0010105; GO:0010182; GO:0046777; GO:0048510; GO:0071281; GO:2000035; GO:2000069
Q9SZI6	GO:0003700; GO:0005634; GO:0007623; GO:0008270; GO:0009416; GO:0009658; GO:0009733; GO:0009735; GO:0009736; GO:0009739; GO:0009740; GO:0009910; GO:0009938; GO:0010029; GO:0010114; GO:0010151; GO:0010167; GO:0010187; GO:0010380; GO:0010468; GO:0043565; GO:0043610; GO:0044212; GO:0080050; GO:0090693; GO:1902326; GO:2000028
Q6L3Z4	GO:0005524; GO:0005737; GO:0009626; GO:0016020; GO:0043531
Q9LVE4	GO:0005227; GO:0005886; GO:0016021
Q9SZA4	GO:0005634; GO:0007049; GO:0010997; GO:0016567; GO:0019900; GO:0033597; GO:0051301; GO:0097027; GO:1904668
Q96EZ8	GO:0000123; GO:0002151; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005783; GO:0005844; GO:0006281; GO:0006310; GO:0006464; GO:0008266; GO:0010521; GO:0016579; GO:0030425; GO:0031011; GO:0034046; GO:0043204; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0045944; GO:0051974; GO:0071339; GO:1904357; GO:1904751
Q9CL21	GO:0003677; GO:0005524; GO:0006260; GO:0006281; GO:0006310; GO:0009432; GO:0043140
