Entry	Gene ontology IDs
O82528	GO:0003735; GO:0005840; GO:0006412
Q3HRP0	GO:0005509; GO:0005886
P55217	GO:0001887; GO:0003962; GO:0009086; GO:0009507; GO:0009570; GO:0030170
B0V8P2	GO:0005886; GO:0007049; GO:0008360; GO:0008963; GO:0009252; GO:0016021; GO:0051301; GO:0051992; GO:0071555
A7GUZ5	GO:0009228; GO:0009229; GO:0016829; GO:0046872; GO:0051539
Q9LT71	GO:0005789; GO:0016021
Q06277	GO:0004197; GO:0005524; GO:0005576; GO:0006464; GO:0009279; GO:0009405; GO:0018117; GO:0034260; GO:0070733
A0KXU5	GO:0000166; GO:0003676; GO:0005737; GO:0008033; GO:0008408; GO:0033890
Q9ZNS1	GO:0003735; GO:0005840; GO:0006412
Q9LNJ3	GO:0004190; GO:0006508; GO:0009505; GO:0016020; GO:0030163; GO:0080167
Q29Q26	GO:0005634; GO:0005886; GO:0006355; GO:0008289; GO:0030941; GO:0031359; GO:0045036
Q93VV9	GO:0002237; GO:0005737; GO:0005739; GO:0005743; GO:0005744; GO:0006952; GO:0009734; GO:0030150; GO:0031348; GO:1900425; GO:1902009; GO:1902289; GO:2000012; GO:2000378
Q38884	GO:0003743; GO:0005829; GO:0005852; GO:0009651; GO:0046686; GO:0080008
Q8S948	GO:0005783; GO:0008299; GO:0009536; GO:0010236; GO:0015979; GO:0046872; GO:0050347; GO:0052924
A3BDI8	GO:0003677; GO:0008270
Q9ZS88	GO:0004252; GO:0005789; GO:0016021
P58813	GO:0006096; GO:0046537; GO:0046872
Q9SRE4	GO:0000139; GO:0005457; GO:0005459; GO:0005460; GO:0005794; GO:0009624; GO:0009833; GO:0015297; GO:0015783; GO:0015786; GO:0016021; GO:0022857; GO:0072334
O48671	GO:0005783; GO:0005794; GO:0005801; GO:0006890; GO:0016021
Q5R668	GO:0004467; GO:0005524; GO:0005741; GO:0005778; GO:0005789; GO:0016021; GO:0102391
P09003	GO:0000276; GO:0015078; GO:0015986; GO:0016021
Q8LAX0	GO:0005886; GO:0008168; GO:0009086; GO:0046872
O04933	GO:0005986; GO:0016157; GO:0046524
Q68FJ8	GO:0005622; GO:0006886
F4HPA7	GO:0001104; GO:0006351; GO:0016592; GO:0070847
Q6H6V4	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0009734
Q9CPU4	GO:0004364; GO:0004602; GO:0005635; GO:0005783; GO:0005789; GO:0010243; GO:0016020; GO:0016021; GO:0031090; GO:0070062
O24301	GO:0005985; GO:0016157
Q43792	GO:0006952; GO:0009693; GO:0009815; GO:0031418; GO:0046872
Q9FNC9	GO:0005739; GO:0005742; GO:0005774; GO:0006626; GO:0009536; GO:0015450; GO:0030150; GO:0031307; GO:0045040
O23553	GO:0000024; GO:0005983; GO:0009409; GO:0009570; GO:0016161; GO:0102229
P22180	GO:0005524; GO:0005886; GO:0006754; GO:0008553; GO:0016021; GO:0046872
Q32KT5	
O04974	GO:0003852; GO:0009098
Q9FHI1	GO:0005634; GO:0005737; GO:0005769; GO:0005802; GO:0005886; GO:0008283; GO:0009553; GO:0009554; GO:0009556; GO:0009705; GO:0010449; GO:0016049; GO:0046872; GO:0048229; GO:0048364; GO:0051301
O04658	GO:0000154; GO:0005730; GO:0009506; GO:0030515; GO:0031428; GO:0032040
Q8VY10	GO:0000139; GO:0005524; GO:0005783; GO:0005789; GO:0005794; GO:0006817; GO:0016036; GO:0016874; GO:0031625; GO:0044257; GO:0055062; GO:0061630; GO:2000185
O68427	GO:0000162; GO:0004425; GO:0004640
Q38908	GO:0004553; GO:0005618; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555
Q9LWM4	GO:0004674; GO:0005524; GO:0005829; GO:0018105; GO:0018107; GO:0035556
Q84MP7	GO:0000786; GO:0000790; GO:0003677; GO:0006342; GO:0046982
Q8RV04	GO:0005743; GO:0016021
Q06445	GO:0004869
Q52SK7	GO:0005576
A4SGJ6	GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0046872
Q9CAQ2	GO:0004402; GO:0005777
Q9CAJ0	GO:0004722; GO:0005634; GO:0005737; GO:0009738; GO:0046872
Q944H5	GO:0005215; GO:0005739; GO:0005743; GO:0006828; GO:0006839; GO:0016021; GO:0016530; GO:0022857; GO:1901562
Q9LIG0	GO:0005634; GO:0016491; GO:0046872
Q9CXW3	GO:0005641; GO:0005654; GO:0005737; GO:0005829; GO:0007568; GO:0019005; GO:0019904; GO:0030877; GO:0031625; GO:0042803; GO:0043005; GO:0044297; GO:0045740; GO:0055007; GO:0060416; GO:0060548; GO:0070062; GO:0071277
Q0WPQ2	GO:0000155; GO:0004674; GO:0004872; GO:0005524; GO:0005783; GO:0005789; GO:0010105; GO:0016021; GO:0038199; GO:0046872; GO:0051740
Q8BKU8	GO:0016021
C0LGH2	GO:0004674; GO:0005524; GO:0005886; GO:0016021
A7QBZ2	GO:0005886; GO:0016021
P08926	GO:0005524; GO:0009507; GO:0042026
Q6NVS2	GO:0005789; GO:0005794; GO:0016021; GO:0016192; GO:0033116
Q9T074	GO:0004612; GO:0005524; GO:0005634; GO:0005730; GO:0005829; GO:0006094; GO:0009817; GO:0016020; GO:0016036; GO:0046686
P35687	GO:0000447; GO:0000461; GO:0003735; GO:0006412; GO:0022627
Q940X7	GO:0005634; GO:0005737; GO:0008270; GO:0016567
P14875	GO:0003735; GO:0005739; GO:0005840; GO:0006412
Q9FXS3	GO:0004602; GO:0005737; GO:0006979; GO:0047066
P22335	GO:0003700; GO:0005634; GO:0006351; GO:0043565
Q10LF7	GO:0003924; GO:0005525; GO:0005730; GO:0042254
Q9ZNV9	GO:0000160; GO:0005634; GO:0005737; GO:0005829; GO:0009736; GO:0009927; GO:0043424
P42731	GO:0000184; GO:0003729; GO:0003743; GO:0005634; GO:0005829; GO:0006413; GO:0006446; GO:0009651; GO:0016032; GO:0060211; GO:1900151
P93007	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009873
Q9M3V8	GO:0003735; GO:0005840; GO:0006412
Q9XHS0	GO:0003735; GO:0005840; GO:0006412
Q43582	GO:0000398; GO:0000956; GO:0003723; GO:0005681
Q9D967	GO:0004725; GO:0030389; GO:0046872; GO:0070062
P46668	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009414; GO:0009738; GO:0009788; GO:0043565; GO:0045893
Q9PK66	GO:0004807; GO:0005737; GO:0006094; GO:0006096; GO:0006098
Q9FV54	GO:0006412; GO:0009507; GO:0031365; GO:0042586; GO:0043686; GO:0046872
Q9M7J9	GO:0005886; GO:0015079; GO:0016021
Q9LD45	GO:0000038; GO:0005635; GO:0005737; GO:0005783; GO:0005789; GO:0006983; GO:0009414; GO:0016021; GO:0043066; GO:0043069
O81098	GO:0000418; GO:0003677; GO:0003899; GO:0005665; GO:0005666; GO:0005736; GO:0006360; GO:0006366; GO:0006383
Q9ASX5	GO:0005524; GO:0009507; GO:0010287; GO:0016301
Q08CE6	GO:0005789; GO:0016021; GO:0045671
Q8LFV3	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0009908; GO:0046872
Q9LSQ6	GO:0005509; GO:0009733
Q5VV43	GO:0001764; GO:0005769; GO:0005886; GO:0016021; GO:0030665; GO:0031901; GO:0061024; GO:2000171
Q0J035	GO:0004594; GO:0005524; GO:0015937
Q9PK56	GO:0004674; GO:0005737; GO:0009401
Q08506	GO:0009693; GO:0009815; GO:0031418; GO:0046872
Q9CPU0	GO:0004462; GO:0005634; GO:0005829; GO:0005886; GO:0005975; GO:0006357; GO:0006749; GO:0008270; GO:0019243; GO:0030316; GO:0043066; GO:0070062
F4J3G5	GO:0004175; GO:0008236; GO:0009543; GO:0016020
Q5XK67	GO:0003677; GO:0003899; GO:0005634; GO:0006351; GO:0046983
Q9SJM6	GO:0003677; GO:0008270
Q40476	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006952; GO:0009873
Q9FFD5	GO:0005886; GO:0007275; GO:0009860; GO:0010215; GO:0016324; GO:0017157; GO:0030833; GO:0040008; GO:0051650
Q7XBW0	GO:0000287; GO:0005524; GO:0005622; GO:0032957; GO:0047325; GO:0052725; GO:0052726
A8Z690	GO:0003735; GO:0006412; GO:0015935; GO:0019843
Q28HE5	GO:0003333; GO:0005886; GO:0005887; GO:0006814; GO:0015171
Q94B38	GO:0005315; GO:0005774; GO:0009624; GO:0009643; GO:0009744; GO:0009749; GO:0010109; GO:0015120; GO:0015152; GO:0015713; GO:0015714; GO:0015760; GO:0015979; GO:0016021; GO:0031969; GO:0035436; GO:0071917; GO:0080167
Q38909	GO:0004553; GO:0005618; GO:0010154; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555; GO:0080086
C7G304	GO:0005737; GO:0006012; GO:0046872; GO:0047216
P19173	GO:0005746; GO:0016021
Q66HE1	GO:0000184; GO:0000932; GO:0005634; GO:0006351; GO:0006355; GO:0031087
Q9LV93	GO:0005215; GO:0005524; GO:0009624; GO:0016887
Q07512	GO:0005737; GO:0031418; GO:0045431; GO:0045486; GO:0046872
P38389	GO:0005086; GO:0005784; GO:0006616; GO:0016021; GO:0031204; GO:0031205
Q9CWP6	GO:0016020; GO:0016021
D1I234	GO:0005737; GO:0005758; GO:0008168; GO:0016226; GO:0046872; GO:0051537
B5FBW5	GO:0004045; GO:0005737
Q9SYQ0	GO:0005634; GO:0006351; GO:0006355; GO:1901537
Q93W20	GO:0005198; GO:0005506; GO:0009507; GO:0009570; GO:0009658; GO:0016226; GO:0051537
P50433	GO:0004372; GO:0005739; GO:0006544; GO:0006563; GO:0030170; GO:0035999
Q9CR80	GO:0003723; GO:0005634; GO:0005730; GO:0006915; GO:0007049
Q07764	GO:0005783; GO:0005794; GO:0006950; GO:0009737; GO:0016021
Q9LTV3	GO:0005737; GO:0007275; GO:0009734; GO:0040008
P09189	GO:0005524
Q10LN5	GO:0005887; GO:0008643; GO:0016021; GO:0051119
Q6YS30	GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0005829; GO:0006364; GO:0010501
O22300	GO:0003677; GO:0005634; GO:0006355
O42921	GO:0005634; GO:0005739; GO:0005829; GO:0007005; GO:0033617
Q2SDJ7	GO:0000049; GO:0000287; GO:0004826; GO:0005524; GO:0005737; GO:0006432
P56331	GO:0003743
Q9LNU1	GO:0004252; GO:0005618; GO:0006508; GO:0008236; GO:0010037; GO:0048046; GO:1900425; GO:2000038; GO:2000122
Q570P7	
Q9LMM6	GO:0005886; GO:0009507; GO:0009793; GO:0048364; GO:0048367
Q01111	GO:0003924; GO:0005525; GO:0005886; GO:0015031
Q9LE16	GO:0000027; GO:0003723; GO:0005730; GO:0006364
F4IDI6	GO:0006952; GO:0008270; GO:0016740; GO:0043067; GO:0043161
Q93X17	GO:0005576; GO:0005618; GO:0006952
O01914	GO:0001164; GO:0001187; GO:0001189; GO:0046872; GO:0070860
Q9UUG9	GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0032091; GO:0033596; GO:0034613; GO:0051056; GO:1903789; GO:1904262; GO:1905589; GO:2000134
Q9FGZ9	GO:0000398; GO:0005634; GO:0005737; GO:0006464; GO:0031386
Q9ZRT5	GO:0004364; GO:0004601; GO:0005634; GO:0005737; GO:0005777; GO:0009407
Q84P54	GO:0005739; GO:0008483; GO:0030170
Q2KIC0	GO:0000381; GO:0003729; GO:0005634; GO:0006397; GO:0006913; GO:0008380; GO:0016607; GO:0030529; GO:0032502
Q7UBK4	GO:0005886; GO:0016021
Q5IH13	GO:0000287; GO:0005986; GO:0050307
Q944J0	GO:0005787; GO:0006465; GO:0008233; GO:0030176; GO:0031090; GO:0045047
A4FV84	GO:0000027; GO:0000956; GO:0003723; GO:0005730; GO:0005737; GO:0006364
Q3ZC71	GO:0004582; GO:0005789; GO:0006506; GO:0030176; GO:0031647; GO:0033185; GO:0035269
Q02028	GO:0005524; GO:0006457; GO:0009570; GO:0051082
Q2QQS5	GO:0000307; GO:0005634; GO:0007049; GO:0016538; GO:0019901; GO:0045737; GO:0045944; GO:0051301; GO:1901409
Q6Z1G7	GO:0004739; GO:0005759; GO:0006086; GO:0006096
A2YNP2	GO:0006351; GO:0006355
Q8LFH7	GO:0003723; GO:0003729; GO:0003735; GO:0006412; GO:0019843; GO:0022625; GO:0042256; GO:0046872
Q8IUF1	GO:0005524
Q8LGF7	GO:0004842; GO:0005524; GO:0005737; GO:0005778; GO:0006635; GO:0007031; GO:0016558; GO:0031625; GO:0061630
F4HSD5	
P46942	GO:0003723; GO:0004386; GO:0005524
Q9S713	GO:0004672; GO:0004674; GO:0005524; GO:0007623; GO:0009507; GO:0009535; GO:0009643; GO:0042548; GO:0042651
A1BHZ8	GO:0005525; GO:0042254
A8AW99	GO:0006099; GO:0008964; GO:0015977
Q4PIC4	GO:0006351; GO:0006357; GO:0006397; GO:0032044; GO:0032784
O23300	GO:0004165; GO:0005634; GO:0005829; GO:0006635; GO:0009062; GO:0080167
Q05530	GO:0055114
Q2JX67	GO:0004845; GO:0006351; GO:0006355; GO:0009116
Q8L773	GO:0003723; GO:0005654; GO:0005730; GO:0051028
Q943Z6	GO:0005786; GO:0006616; GO:0006617; GO:0008312
Q9SEC2	GO:0008113
Q9T0A0	GO:0004467; GO:0005524; GO:0005794; GO:0005886; GO:0006631; GO:0102391
Q9SDN0	GO:0005634; GO:0009507; GO:0010322; GO:0061077; GO:1902395
A7RP64	GO:0003723; GO:0005730
Q9LUA3	GO:0005634; GO:0010112
Q9MA90	GO:0005347; GO:0005743; GO:0005777; GO:0005779; GO:0006635; GO:0006839; GO:0015217; GO:0015297; GO:0015866; GO:0015867; GO:0080024
Q4LDF9	GO:0005216; GO:0006812; GO:0015288; GO:0031359; GO:0042802; GO:0046930
Q9LIL4	GO:0005773; GO:0005783; GO:0005794; GO:0015031; GO:0016021; GO:0016192; GO:0032580
Q9SYH1	GO:0005524; GO:0005525; GO:0008728; GO:0009507; GO:0010150; GO:0015970; GO:0015979; GO:0016301
Q42942	GO:0004588; GO:0004590; GO:0006207; GO:0044205
Q7Y1B6	GO:0000989; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0009723; GO:0009737; GO:0009740; GO:0009863; GO:0009867; GO:0009938; GO:0010187; GO:0042538; GO:0043565; GO:2000033; GO:2000377
O80678	GO:0003723; GO:0005634; GO:0006952; GO:0008219; GO:0009693; GO:0010150
Q8LDV3	GO:0009507; GO:0009535; GO:0009579; GO:0010287
Q6NNM0	GO:0000439; GO:0006289; GO:0006351; GO:0006355
Q9ZS97	GO:0005215; GO:0006879; GO:0009507; GO:0009570; GO:0016226; GO:0042626; GO:2000030
P55857	GO:0005634; GO:0005737; GO:0016925; GO:0031386
P92812	GO:0003735; GO:0005739; GO:0005762; GO:0032543
Q59Y31	GO:0005576; GO:0007155; GO:0009277; GO:0009986; GO:0030445; GO:0030446; GO:0031225; GO:0044010; GO:0044406
Q8VZF1	GO:0003987; GO:0005777; GO:0006083; GO:0006097; GO:0019605; GO:0047760
Q7TQ20	GO:0003677; GO:0003682; GO:0005634; GO:0005829; GO:0006351; GO:0016569; GO:0030308; GO:0042393; GO:0043130; GO:0045893
Q9ZNT0	GO:0005524; GO:0005634; GO:0005737; GO:0005771; GO:0007032; GO:0007033; GO:0007049; GO:0009506; GO:0010091; GO:0015031; GO:0016192; GO:0016787; GO:0032585; GO:0055075; GO:0055078
Q7XSQ9	GO:0005887; GO:0015250; GO:0034220
Q7TMR0	GO:0002155; GO:0002353; GO:0003085; GO:0004180; GO:0005764; GO:0008236; GO:0042593; GO:0043535; GO:0045178; GO:0060055; GO:0070062; GO:0097009; GO:2000377
F4JKH6	GO:0007049; GO:0007275; GO:0009737
Q9M117	GO:0003779; GO:0005737; GO:0005885; GO:0007015; GO:0009825; GO:0010090; GO:0030036; GO:0030041; GO:0034314; GO:0042995; GO:0051015
P42794	GO:0000027; GO:0003729; GO:0003735; GO:0005773; GO:0006412; GO:0016020; GO:0019843; GO:0022625; GO:0022626; GO:0042256
Q9AT35	GO:0003735; GO:0005840; GO:0006412; GO:0019843
Q9LVE0	GO:0015293; GO:0016021; GO:0042128
Q8VZB9	GO:0000470; GO:0003723; GO:0003735; GO:0005829; GO:0005886; GO:0006412; GO:0009506; GO:0022625; GO:0022626; GO:0042255; GO:0042256; GO:0042788
Q9FJ17	GO:0005634; GO:0009785; GO:0010161
Q1H595	GO:0000398; GO:0000932; GO:0003723; GO:0005688; GO:0005829; GO:0046540; GO:0071011; GO:0071013; GO:1990726
Q9LKA4	GO:0003729; GO:0005634; GO:0005730; GO:0006952; GO:0008219; GO:0009693; GO:0010150
Q9SP35	GO:0005739; GO:0005741; GO:0005743; GO:0005744; GO:0030150; GO:0031305
O80507	GO:0004674; GO:0005634; GO:0005737; GO:0005829; GO:0005956; GO:0007623; GO:0019887; GO:0042753; GO:0048573
Q43681	GO:0006869; GO:0008289
O74449	
Q9SKX5	GO:0005777; GO:0006598; GO:0046592
Q9X0Y1	GO:0003850; GO:0004346; GO:0005975; GO:0046872
O82204	GO:0003735; GO:0005618; GO:0005886; GO:0006412; GO:0009506; GO:0009507; GO:0009735; GO:0022625; GO:0022626; GO:0042256
Q681X4	GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0043565; GO:0046872
O65059	GO:0003723; GO:0003735; GO:0006412; GO:0015935
Q42799	GO:0005506; GO:0016020; GO:0016709; GO:0020037; GO:0044550
Q62018	GO:0000122; GO:0000993; GO:0001711; GO:0001826; GO:0001829; GO:0001832; GO:0005634; GO:0005654; GO:0006351; GO:0007259; GO:0010390; GO:0016055; GO:0016593; GO:0016607; GO:0019827; GO:0032968; GO:0033523; GO:0035327; GO:0042169; GO:0045638; GO:0045944; GO:0051571; GO:0070102; GO:0071222; GO:0080182; GO:1900364; GO:2000653; GO:2001162; GO:2001168
Q8VZR6	GO:0005366; GO:0005773; GO:0005887; GO:0009705; GO:0015798
O74347	GO:0005507; GO:0005739; GO:0005758; GO:0031314; GO:0033617
Q949R4	GO:0006725; GO:0008198; GO:0008270; GO:0016701; GO:0051213
F4KGY6	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0007623; GO:0009734; GO:0009851; GO:0010600
Q9SEE5	GO:0004335; GO:0005524; GO:0005829; GO:0006012; GO:0046835; GO:0046872
B9KEE5	GO:0003735; GO:0006412; GO:0015934; GO:0019843
H9BFQ2	GO:0016491
Q9CAB6	GO:0005634; GO:0005737; GO:0006301; GO:0031625; GO:0061630; GO:0070534
Q10137	GO:0005628; GO:0005634; GO:0008525; GO:0008526; GO:0015031; GO:0030437; GO:0031322; GO:0032153; GO:0035838; GO:0048193; GO:0051286; GO:0060187
Q42538	GO:0005829; GO:0006535; GO:0009001; GO:0019344
Q9SSR1	GO:0010287
Q54GN8	GO:0000460; GO:0000470; GO:0005730; GO:0030687
Q3UDK1	GO:0008270; GO:0045824
Q9SX20	GO:0005215; GO:0005886; GO:0010336; GO:0016021; GO:0042128; GO:0097708
Q9LUS8	GO:0004722; GO:0046872
Q9LZZ9	GO:0000421; GO:0005874; GO:0006914; GO:0015031; GO:0031410
Q9SZH4	GO:0003723; GO:0005634; GO:0006355; GO:0006396; GO:0009299; GO:0048367; GO:0048467; GO:0048577; GO:0048579
P59082	GO:0005773
Q8LGG8	GO:0005886; GO:0006950; GO:0016208
A0M786	GO:0004068; GO:0005737; GO:0006523; GO:0015940
Q9JHZ9	GO:0005290; GO:0005887; GO:0006814; GO:0006867; GO:0006868; GO:0007420; GO:0007565; GO:0015180; GO:0015182; GO:0015186; GO:0015293; GO:0015297; GO:0015817; GO:0016323; GO:0051365; GO:0061402; GO:2000487
Q9USV6	GO:0005739; GO:0005743; GO:0032592; GO:0033108; GO:0034551
Q9LU21	GO:0006810; GO:0009055; GO:0009507; GO:0009535; GO:0009773; GO:0010598; GO:0046872; GO:0051537
P56820	GO:0003743; GO:0005852
Q869L3	GO:0000027; GO:0005524; GO:0005634; GO:0006364; GO:0016887; GO:0030687
Q8W1L6	GO:0003729; GO:0003857; GO:0004165; GO:0004300; GO:0005618; GO:0005777; GO:0005874; GO:0006635; GO:0008017; GO:0008692; GO:0009506; GO:0009507; GO:0009695; GO:0009908; GO:0018812
Q38931	GO:0003755; GO:0005516; GO:0005528; GO:0005634; GO:0005737; GO:0061077; GO:0070370
Q8H0Z6	GO:0004439; GO:0034485; GO:0046856
Q96KR6	GO:0016021
Q9SIF2	GO:0005524; GO:0005739; GO:0005774; GO:0006457; GO:0009408; GO:0009414; GO:0009507; GO:0009536; GO:0009570; GO:0009651; GO:0009704; GO:0009941; GO:0010157; GO:0042803; GO:0045037; GO:0051082
Q9C8P8	GO:0001046; GO:0001228; GO:0003700; GO:0005634; GO:0006355; GO:0006366; GO:0042335; GO:0046983
Q9XIM0	GO:0005634; GO:0005829; GO:0009507; GO:0009793; GO:0010183; GO:0036033; GO:0050832
Q55909	GO:0005886; GO:0016021
Q2QLY4	GO:0003871; GO:0005576; GO:0005829; GO:0008270; GO:0008705; GO:0050667
Q9LU39	GO:0006783; GO:0009507; GO:0009534; GO:0009570; GO:0009767; GO:0009791; GO:0010181; GO:0015995; GO:0016491; GO:0033014; GO:0043234; GO:0043495; GO:0070455
Q9CRC3	
Q9ASU1	GO:0004144; GO:0005789; GO:0005811; GO:0006071; GO:0016021; GO:0019432; GO:0034389; GO:0046460
Q39963	GO:0036381; GO:0042823
P21746	
Q03194	GO:0005524; GO:0005886; GO:0006754; GO:0008553; GO:0016021; GO:0046872
B7LN61	GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0097056
Q9C8U0	GO:0004497; GO:0004499; GO:0050660; GO:0050661; GO:0055114
P16709	GO:0039648
Q05091	GO:0005618; GO:0048046
P43643	GO:0003746; GO:0003924; GO:0005525; GO:0005737
A7P0P3	GO:0005886; GO:0016021
Q8RXC8	GO:0004675; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0007166; GO:0051020
Q7XTV7	GO:0008270; GO:0040008; GO:0043161; GO:0061630
C0QR28	GO:0004076; GO:0009102; GO:0046872; GO:0051537; GO:0051539
Q9SIY5	GO:0007275; GO:0009507; GO:0009741; GO:0015995; GO:0016021; GO:0031969
Q49Z12	GO:0003852; GO:0009098
P93147	GO:0005506; GO:0016020; GO:0020037; GO:0033773
P42844	GO:0005743; GO:0005759; GO:0006457; GO:0006986; GO:0007005; GO:0008270; GO:0030150; GO:0050821; GO:0051087
P13284	GO:0005576; GO:0005764; GO:0005829; GO:0016667; GO:0019886; GO:0030054; GO:0042590; GO:0043202; GO:0043231; GO:0048147; GO:0050821; GO:0060333
Q02274	GO:0005198; GO:0019062; GO:0039620; GO:0042025; GO:0075509
Q9SGS5	GO:0005886
Q94C60	GO:0000993; GO:0003700; GO:0003727; GO:0006325; GO:0006351; GO:0006397; GO:0008270; GO:0032044; GO:0032786; GO:0034243
P9WIW9	GO:0005576; GO:0005887; GO:0006810; GO:0008137; GO:0042773; GO:0048038
Q8GSM7	GO:0047172
Q650U0	GO:0006810; GO:0009941; GO:0016021
Q9ZUI6	GO:0005794; GO:0006886; GO:0008565; GO:0016192; GO:0030131; GO:0030665
Q7VAP7	GO:0003723; GO:0004831; GO:0005524; GO:0005737; GO:0006437
Q0JIL1	GO:0004791; GO:0005737; GO:0045454; GO:0047134
Q9M9W1	GO:0002181; GO:0003729; GO:0003735; GO:0005730; GO:0005829; GO:0005886; GO:0009506; GO:0022625; GO:0022626; GO:0042255; GO:0042256; GO:0042788
Q9FH13	GO:0008428; GO:0008948; GO:0046872; GO:0047443; GO:0051252
O65554	GO:0004674; GO:0005524; GO:0005622; GO:0005783; GO:0007275; GO:0009414; GO:0009651; GO:0010540; GO:0018105; GO:0018107; GO:0035556; GO:0042538
Q9FJA6	GO:0003684; GO:0003723; GO:0003735; GO:0005634; GO:0005730; GO:0005829; GO:0006281; GO:0006412; GO:0008534; GO:0009506; GO:0009651; GO:0016020; GO:0022626; GO:0022627; GO:0042256
Q84K79	GO:0005730
Q8VYD8	GO:0016021; GO:0031969; GO:0046872; GO:0050821; GO:1904143
O22165	GO:0000027; GO:0003735; GO:0005730; GO:0006412; GO:0022625; GO:0042256; GO:1902626
Q43117	GO:0000287; GO:0004743; GO:0005524; GO:0009507; GO:0016301; GO:0030955
Q8BID8	GO:0004842; GO:0005737; GO:0042787
O65683	GO:0003700; GO:0005634; GO:0006351; GO:0009744; GO:0017148; GO:0043565; GO:0045893; GO:0046982; GO:0080149
Q9FFY9	GO:0000723; GO:0000781; GO:0000783; GO:0003677; GO:0003691; GO:0006351; GO:0006355; GO:0031627; GO:0042162
P59234	GO:0046872
Q8GUH2	GO:0016021
P46300	GO:0003735; GO:0005840; GO:0006412; GO:0019843
Q8RWE8	GO:0000166; GO:0005085; GO:0005634; GO:0005737; GO:0006006; GO:0008928; GO:0009408; GO:0009753; GO:0010471; GO:0010472; GO:0010473; GO:0010474; GO:0010475; GO:0016787; GO:0019853; GO:0042742; GO:0052544; GO:0080046; GO:0080047; GO:0080048
O65657	GO:0005737; GO:0030001; GO:0046914; GO:0046916
Q9LHF0	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0019760; GO:0042803; GO:0043565; GO:0044212; GO:0046872
Q9C6I8	GO:0005525; GO:0005730; GO:0016020; GO:0042254
C7YK87	GO:0005634; GO:0005759; GO:0052906
Q39659	GO:0003857; GO:0004165; GO:0004300; GO:0006635; GO:0008692; GO:0009514; GO:0018812
Q94JQ4	GO:0005739; GO:0005773; GO:0009082; GO:0009097; GO:0009507; GO:0009536; GO:0009570; GO:0009579; GO:0009636; GO:0009941; GO:0016787; GO:0019239; GO:0046686
Q8LPN7	GO:0000209; GO:0008270; GO:0042787; GO:0043161; GO:0061630
Q9S7M9	GO:0005783; GO:0005789; GO:0005794; GO:0015031; GO:0016021; GO:0016192; GO:0030134; GO:0032580
Q09221	
Q9XHM5	GO:0009686; GO:0045543; GO:0046872
Q8L4B0	GO:0000139; GO:0016021; GO:0045489; GO:0047262; GO:0071555
P42762	GO:0005524; GO:0009507; GO:0009570; GO:0009941; GO:0016887; GO:0019538; GO:0034214; GO:0042803
D0Z8E6	GO:0003723; GO:0005737; GO:0006401; GO:0008859
B4NP05	GO:0005794
Q9ZQG9	GO:0004553; GO:0005576; GO:0005618; GO:0005634; GO:0005737; GO:0005975; GO:0006952; GO:0030247; GO:0042973; GO:0046658; GO:0071555
Q2V6K0	GO:0008152; GO:0047893; GO:0102360; GO:0102425
Q40518	GO:0004674; GO:0005524
Q9C6Z1	GO:0009414; GO:0009535; GO:0009579; GO:0009688; GO:0010162; GO:0045549; GO:0046872
Q9D8P7	GO:0000127; GO:0003677; GO:0005654; GO:0006351; GO:0006383; GO:0016604
O34214	GO:0005886; GO:0033717; GO:0050660
Q5P6K4	GO:0005886; GO:0008360; GO:0009252; GO:0016021; GO:0016311; GO:0046677; GO:0050380; GO:0071555
P49351	GO:0004161; GO:0004337; GO:0005737; GO:0006695; GO:0033384; GO:0045337; GO:0046872
O49285	GO:0005829; GO:0008152; GO:0016597
Q8TB45	GO:0005622; GO:0005737; GO:0006469; GO:0032007; GO:0035556; GO:0045792; GO:2001236
Q9FM20	GO:0005215; GO:0016021
Q5ASE3	GO:0000049; GO:0005643; GO:0005737; GO:0008033; GO:0008536; GO:0015932; GO:0016363; GO:0071528
Q3ZPN4	GO:0016747
P43349	GO:0005737
Q31DE7	GO:0003922; GO:0005524; GO:0006177; GO:0006541; GO:0016462
Q9S834	GO:0004252; GO:0009507; GO:0009532; GO:0009534; GO:0009570; GO:0009579; GO:0009840; GO:0009941
